player_id,Name,Position_24,OVR_24,Age_24,Height_24,Weight_24,Team_24,League_24,Nation_24,Preferred foot_24,Weak foot_24,Skill moves_24,PAC_24,SHO_24,PAS_24,DRI_24,DEF_24,PHY_24,Crossing_24,Finishing_24,Heading Accuracy_24,Short Passing_24,Volleys_24,Dribbling_24,Curve_24,Free Kick Accuracy_24,Long Passing_24,Ball Control_24,Acceleration_24,Sprint Speed_24,Agility_24,Reactions_24,Balance_24,Shot Power_24,Jumping_24,Stamina_24,Strength_24,Long Shots_24,Aggression_24,Interceptions_24,Positioning_24,Vision_24,Penalties_24,Composure_24,Def Awareness_24,Standing Tackle_24,Sliding Tackle_24,GK Diving_24,GK Handling_24,GK Kicking_24,GK Positioning_24,GK Reflexes_24,OVR_25,PAC_25,SHO_25,PAS_25,DRI_25,DEF_25,PHY_25,Acceleration_25,Sprint Speed_25,Positioning_25,Finishing_25,Shot Power_25,Long Shots_25,Volleys_25,Penalties_25,Vision_25,Crossing_25,Free Kick Accuracy_25,Short Passing_25,Long Passing_25,Curve_25,Dribbling_25,Agility_25,Balance_25,Reactions_25,Ball Control_25,Composure_25,Interceptions_25,Heading Accuracy_25,Def Awareness_25,Standing Tackle_25,Sliding Tackle_25,Jumping_25,Stamina_25,Strength_25,Aggression_25,Position_25,Weak foot_25,Skill moves_25,Preferred foot_25,Height_25,Weight_25,Age_25,Nation_25,League_25,Team_25,GK Diving_25,GK Handling_25,GK Kicking_25,GK Positioning_25,GK Reflexes_25
206606,P. Hofmann,ST,75,30,195,89,VfL Bochum 1848,Bundesliga,Germany,Left,2,2,52.0,74.0,55.0,65.0,38.0,83.0,35,76,84,69,68,65,48,39,44,73,41,61,46,75,36,83,84,63,93,64,81,30,80,66,62,75.0,26,40,33,14,10,15,11,15,73,51,72,55,65,37,80,37,63,77,71,83,64,68,62,66,35,39,69,44,48,65,45,35,75,73,75,30,82,26,40,33,83,55,92,81,ST,2,2,Left,"195cm / 6'5""",89kg / 196lb,31,Germany,Bundesliga,VfL Bochum 1848,,,,,
207557,R. Olsen,GK,75,33,198,89,Aston Villa,Premier League,Sweden,Right,2,1,,,,,,,20,11,16,32,16,11,18,16,50,18,31,40,32,68,33,59,65,37,75,14,27,20,13,59,26,45.0,22,12,16,75,74,78,75,75,74,74,70,76,74,35,76,31,40,13,11,57,14,16,26,59,20,16,32,50,18,11,32,33,68,18,45,20,16,22,12,16,65,37,75,27,GK,2,1,Right,"198cm / 6'6""",89kg / 196lb,34,Sweden,Premier League,Aston Villa,74.0,70.0,76.0,76.0,74.0
208335,L. Kübler,"RB, CB, RM",75,30,182,74,SC Freiburg,Bundesliga,Germany,Right,2,2,78.0,47.0,60.0,68.0,73.0,75.0,70,44,61,70,50,67,46,27,54,69,71,83,66,73,67,56,77,73,77,43,73,74,47,49,58,64.0,74,75,77,12,14,11,8,8,74,82,47,60,67,71,73,73,89,47,44,56,43,50,58,49,70,27,69,54,46,66,66,67,72,68,64,73,58,70,73,74,75,72,75,70,RB,2,2,Right,"182cm / 6'0""",77kg / 170lb,32,Germany,Bundesliga,SC Freiburg,,,,,
208615,C. Jullien,CB,75,30,196,88,Montpellier,Ligue 1,France,Right,3,2,61.0,50.0,62.0,56.0,74.0,78.0,51,54,82,72,28,54,38,36,71,67,60,62,36,64,33,64,88,60,85,32,81,70,52,63,55,67.0,72,76,70,8,14,12,11,8,73,54,50,62,56,72,77,53,54,52,54,64,32,28,55,63,51,36,72,71,38,54,36,33,63,66,66,69,82,71,72,70,86,58,85,77,CB,3,2,Right,"196cm / 6'5""",88kg / 194lb,31,France,Ligue 1,Montpellier,,,,,
208620,Omar Mascarell,"CM, CDM, CB",75,30,181,76,Mallorca,La Liga,Spain,Right,5,3,53.0,64.0,71.0,74.0,72.0,71.0,53,58,59,78,56,73,70,70,79,76,60,47,73,75,72,72,67,76,70,68,69,74,72,73,63,68.0,70,77,69,6,7,9,10,11,75,53,64,71,74,72,71,60,47,72,58,72,68,56,63,73,53,70,78,79,61,73,73,72,75,76,68,74,59,70,77,69,67,76,70,69,CM,5,3,Right,"181cm / 5'11""",76kg / 168lb,31,Spain,La Liga,RCD Mallorca,,,,,
211241,Rubén Peña,"RB, RM, LB",75,31,170,65,Osasuna,La Liga,Spain,Right,3,4,72.0,69.0,70.0,73.0,72.0,65.0,77,69,73,75,66,72,59,56,66,74,71,73,74,77,77,74,77,69,63,66,63,71,73,65,64,69.0,72,73,74,7,11,10,16,10,75,72,69,70,73,72,65,71,73,73,69,74,66,66,64,65,77,56,75,66,59,72,74,77,77,74,69,71,73,72,73,74,77,69,63,63,RB,3,4,Right,"170cm / 5'7""",65kg / 143lb,33,Spain,La Liga,CA Osasuna,,,,,
211302,G. Lapadula,ST,75,33,178,71,Cagliari,Serie A,Peru,Left,4,3,74.0,73.0,60.0,74.0,39.0,73.0,50,76,74,69,77,72,62,67,47,73,72,76,81,78,81,75,79,72,68,63,84,29,80,63,73,71.0,35,39,35,9,15,15,11,12,73,68,73,61,72,39,71,67,68,79,76,76,60,75,73,63,52,64,68,52,54,70,77,81,74,72,74,29,73,35,39,38,76,66,68,83,ST,4,3,Left,"178cm / 5'10""",71kg / 157lb,34,Peru,Serie A,Cagliari,,,,,
211879,J. Haberer,"CM, CDM",75,29,186,79,FC Union Berlin,Bundesliga,Germany,Right,3,3,63.0,67.0,72.0,75.0,63.0,71.0,59,63,54,79,64,76,69,55,75,78,62,63,68,77,59,77,64,78,67,67,73,73,69,76,61,71.0,61,64,58,14,16,10,15,13,74,58,67,71,74,63,71,62,54,69,63,77,67,64,61,76,59,55,77,74,69,75,68,59,75,77,71,73,54,61,64,58,64,79,67,73,CM,3,3,Right,"186cm / 6'1""",79kg / 174lb,30,Germany,Bundesliga,Union Berlin,,,,,
213135,D. Origi,"ST, LW",75,28,189,88,Nottingham Forest,Premier League,Belgium,Right,4,4,75.0,74.0,67.0,74.0,27.0,72.0,69,74,74,73,70,75,54,51,59,76,67,82,70,76,64,80,81,63,77,70,69,28,76,69,65,77.0,16,24,18,15,13,16,11,15,73,71,72,66,72,27,72,65,76,73,70,79,70,70,65,65,69,51,72,59,54,72,66,52,74,75,74,28,73,16,24,18,81,63,77,69,ST,4,4,Right,"189cm / 6'2""",88kg / 194lb,29,Belgium,Serie A,Milano FC,,,,,
214096,T. Kleindienst,ST,75,27,194,85,Heidenheim,Bundesliga,Germany,Left,5,2,67.0,76.0,57.0,66.0,33.0,83.0,50,77,78,63,69,64,54,51,53,74,59,73,51,76,52,77,85,89,86,76,68,28,78,57,66,78.0,29,29,22,7,8,12,7,14,77,67,79,56,68,39,87,59,73,83,80,78,76,85,66,60,50,51,60,53,54,66,51,52,78,77,79,35,80,36,34,25,85,92,86,84,ST,5,2,Left,"194cm / 6'4""",85kg / 187lb,29,Germany,Bundesliga,M'gladbach,,,,,
215569,Unai García,CB,75,30,185,81,Osasuna,La Liga,Spain,Right,3,2,60.0,42.0,62.0,57.0,77.0,75.0,56,39,78,75,27,45,31,47,70,70,59,60,58,65,62,58,80,80,74,35,72,74,41,53,42,67.0,76,78,77,12,13,9,8,9,74,57,42,62,57,76,75,59,55,41,39,58,35,27,42,53,56,47,74,70,31,45,58,62,65,70,67,74,76,76,77,76,79,80,74,72,CB,3,2,Right,"186cm / 6'1""",81kg / 179lb,32,Spain,La Liga,CA Osasuna,,,,,
216275,P. Mwene,"RWB, LWB, LM",75,29,172,68,FSV Mainz 05,Bundesliga,Austria,Right,4,3,79.0,50.0,66.0,74.0,68.0,70.0,74,54,42,70,34,74,60,46,60,73,83,76,81,68,86,54,67,83,68,39,59,70,64,63,42,68.0,70,73,71,12,9,11,9,7,74,80,54,66,75,68,69,83,78,66,52,62,52,38,42,63,73,46,70,62,61,74,82,86,73,73,68,73,44,69,69,71,67,83,66,59,LB,4,3,Right,"172cm / 5'8""",68kg / 150lb,30,Austria,Bundesliga,1. FSV Mainz 05,,,,,
217731,Sandro,"ST, LM",75,27,175,71,Las Palmas,La Liga,Spain,Right,4,3,80.0,76.0,67.0,75.0,31.0,62.0,65,72,72,76,73,75,80,76,59,76,79,80,78,71,72,85,81,50,67,78,62,33,74,56,69,65.0,25,25,24,12,16,10,6,8,75,78,76,67,76,31,63,79,77,74,72,85,78,73,69,56,65,76,76,59,80,77,78,72,71,77,65,33,72,25,25,24,81,52,68,62,ST,4,3,Right,"175cm / 5'9""",71kg / 157lb,29,Spain,La Liga,UD Las Palmas,,,,,
220491,E. Gyasi,"RM, ST, LW",75,29,181,70,Empoli,Serie A,Ghana,Right,3,3,82.0,63.0,66.0,75.0,44.0,73.0,71,64,52,71,50,75,62,39,54,76,84,81,75,76,76,66,76,84,73,58,57,38,77,69,61,67.0,44,46,43,8,13,14,12,6,74,79,64,67,74,48,70,81,78,75,65,66,59,50,61,70,70,39,72,58,62,75,75,75,76,72,67,38,52,53,48,47,74,78,71,57,RM,3,3,Right,"181cm / 5'11""",70kg / 154lb,30,Ghana,Serie A,Empoli,,,,,
223058,D. Kuzyaev,"CM, RM, CDM",75,30,182,74,Le Havre,Ligue 1,Russia,Right,3,3,78.0,66.0,74.0,75.0,72.0,66.0,67,61,55,81,57,75,60,63,76,76,76,79,79,73,76,74,68,76,59,71,72,74,71,71,63,68.0,71,76,75,15,16,13,7,8,74,75,68,73,75,71,70,74,76,71,65,74,71,57,63,71,67,63,79,74,60,74,77,76,73,75,73,74,55,69,75,73,69,80,63,75,CM,3,3,Right,"182cm / 6'0""",74kg / 163lb,31,Russia,Ligue 1,Havre AC,,,,,
223724,S. Lainer,RB,75,30,175,73,Borussia Mönchengladbach,Bundesliga,Austria,Right,3,2,72.0,62.0,67.0,69.0,74.0,78.0,70,59,63,70,63,66,65,45,70,69,75,69,75,72,78,71,77,85,72,65,84,76,66,60,45,74.0,74,75,73,10,14,7,8,7,73,70,62,65,67,73,75,74,67,66,59,71,65,63,45,60,70,45,67,68,65,63,75,78,72,65,74,73,63,73,75,73,77,76,72,80,RB,3,2,Right,"175cm / 5'9""",73kg / 161lb,32,Austria,Bundesliga,M'gladbach,,,,,
224415,Luis Rioja,"LM, RM",75,29,176,70,Deportivo Alavés,La Liga,Spain,Left,4,3,77.0,74.0,70.0,77.0,37.0,51.0,74,75,32,71,52,79,72,68,69,76,80,75,85,68,80,78,49,72,44,77,41,36,73,63,69,62.0,42,36,35,6,9,10,12,14,75,77,75,71,78,37,50,80,75,76,75,78,77,52,69,63,76,68,73,69,72,80,85,80,68,77,62,36,32,42,36,35,49,71,44,41,LM,4,3,Left,"176cm / 5'9""",70kg / 154lb,30,Spain,La Liga,Valencia CF,,,,,
226777,C. Larin,ST,75,28,188,90,Mallorca,La Liga,Canada,Right,4,3,71.0,75.0,65.0,69.0,28.0,78.0,69,78,75,70,61,71,66,50,47,70,67,74,63,73,48,80,86,72,88,70,60,22,77,67,63,65.0,21,25,20,12,9,8,12,7,75,71,75,65,69,28,78,67,74,77,78,80,70,61,63,67,69,50,70,47,66,71,63,48,73,70,65,22,75,21,25,20,86,72,88,60,ST,4,3,Right,"188cm / 6'2""",90kg / 198lb,29,Canada,La Liga,RCD Mallorca,,,,,
228805,Raíllo,CB,75,31,187,80,Mallorca,La Liga,Spain,Right,3,2,44.0,36.0,55.0,55.0,76.0,77.0,29,25,79,76,37,52,42,36,60,63,43,44,32,70,49,54,72,89,69,39,85,75,51,46,43,66.0,76,77,75,10,15,15,15,14,76,41,36,55,55,78,77,41,41,51,25,54,39,37,43,46,29,36,76,60,42,52,32,49,73,63,66,76,79,78,79,77,71,89,69,85,CB,3,2,Right,"187cm / 6'2""",80kg / 176lb,32,Spain,La Liga,RCD Mallorca,,,,,
230147,F. Sacko,"RB, CB",75,28,179,68,Montpellier,Ligue 1,Mali,Right,3,3,92.0,45.0,62.0,72.0,69.0,73.0,68,43,63,68,45,70,59,34,58,71,91,93,83,69,74,53,80,92,66,38,65,70,59,56,41,76.0,69,69,69,9,8,12,10,15,72,87,45,62,71,66,72,87,87,59,43,53,38,45,41,56,67,34,68,58,59,70,83,74,63,69,70,66,63,65,67,66,79,88,66,65,RB,3,3,Right,"179cm / 5'10""",68kg / 150lb,29,Mali,Ligue 1,Montpellier,,,,,
244390,M. Bülter,"LM, ST",75,30,188,85,TSG Hoffenheim,Bundesliga,Germany,Right,3,3,82.0,76.0,68.0,73.0,48.0,77.0,71,76,64,72,67,74,69,47,64,73,80,84,69,75,70,83,82,78,77,72,73,38,74,68,70,67.0,45,53,42,7,7,6,14,13,75,84,76,68,73,48,76,78,89,74,76,83,72,67,70,68,71,47,72,64,69,74,69,70,75,73,67,38,64,45,53,42,81,76,77,73,LM,3,3,Right,"188cm / 6'2""",85kg / 187lb,31,Germany,Bundesliga,TSG Hoffenheim,,,,,
244621,Vinícius,ST,75,28,190,83,Fulham,Premier League,Brazil,Left,3,3,71.0,76.0,61.0,72.0,41.0,79.0,51,77,70,71,73,72,65,48,47,76,65,75,66,75,44,83,80,69,83,68,81,41,77,65,71,80.0,44,33,25,15,13,13,7,6,74,70,75,60,69,41,79,63,75,77,74,83,68,73,71,65,51,48,70,47,65,70,66,44,75,71,78,41,70,44,33,25,79,69,83,83,ST,3,3,Left,"190cm / 6'3""",83kg / 183lb,29,Brazil,Premier League,Fulham,,,,,
259608,E. Ferguson,ST,74,18,188,75,Brighton & Hove Albion,Premier League,Republic of Ireland,Right,3,3,72.0,74.0,61.0,70.0,21.0,70.0,45,79,71,74,50,70,45,52,52,73,70,74,66,68,66,73,80,66,75,69,61,13,79,66,67,72.0,20,13,14,9,8,14,12,11,74,72,76,60,71,20,70,69,74,75,77,75,78,71,67,63,50,53,70,50,63,71,66,66,72,73,72,13,71,18,13,13,80,66,75,60,ST,3,3,Right,"188cm / 6'2""",78kg / 172lb,19,Republic of Ireland,Premier League,Brighton,,,,,
256725,Fábio Carvalho,"CAM, CM, LM",74,20,170,66,RB Leipzig,Bundesliga,Portugal,Right,4,3,78.0,68.0,68.0,77.0,45.0,51.0,60,73,43,73,61,76,65,53,66,78,80,76,82,71,86,66,56,62,48,65,42,39,75,71,49,73.0,49,49,32,14,5,8,10,10,74,77,68,68,77,45,51,80,75,75,73,66,65,61,49,71,60,53,73,66,65,76,82,86,71,78,73,39,43,49,49,32,56,62,49,42,CAM,4,4,Right,"170cm / 5'7""",62kg / 137lb,22,Portugal,Premier League,Brentford,,,,,
262171,E. Bove,CM,74,21,179,75,Roma,Serie A,Italy,Right,3,2,65.0,68.0,67.0,74.0,74.0,72.0,60,68,64,75,43,72,51,55,72,78,64,65,64,79,80,75,69,77,65,68,84,74,75,65,52,77.0,75,78,73,8,7,7,12,7,74,66,68,67,74,74,70,64,67,75,68,75,68,43,52,65,60,55,75,72,51,72,63,80,79,78,77,74,64,75,78,73,68,75,62,84,CM,3,2,Right,"175cm / 5'9""",64kg / 141lb,22,Italy,Serie A,Fiorentina,,,,,
272449,Pablo Barrios,"CM, CDM",74,20,181,75,Atlético Madrid,La Liga,Spain,Right,3,3,76.0,68.0,70.0,74.0,68.0,61.0,57,69,57,78,45,74,47,48,77,77,77,75,72,73,62,72,71,60,61,70,62,78,72,76,62,74.0,66,70,63,5,15,9,13,10,76,76,68,72,75,69,63,77,75,72,69,72,70,45,62,79,57,48,80,79,47,75,72,62,73,77,75,78,57,66,71,63,71,64,63,62,CM,3,3,Right,"181cm / 5'11""",75kg / 165lb,21,Spain,La Liga,Atlético de Madrid,,,,,
241736,Y. Bisseck,CB,74,22,196,87,Inter,Serie A,Germany,Right,3,2,72.0,49.0,60.0,68.0,73.0,81.0,45,45,75,75,33,66,45,35,68,71,73,72,61,70,70,60,89,78,87,55,70,70,40,55,49,72.0,72,75,70,8,7,8,5,11,77,75,54,63,70,76,83,74,75,48,50,65,55,44,49,58,54,38,75,68,52,68,62,70,78,72,74,75,77,75,77,73,91,78,87,77,CB,3,2,Right,"196cm / 6'5""",87kg / 192lb,23,Germany,Serie A,Lombardia FC,,,,,
254088,A. Diallo,"RW, CAM",74,20,173,67,Manchester United,Premier League,Côte d'Ivoire,Left,4,4,85.0,71.0,63.0,79.0,25.0,51.0,59,73,48,68,54,79,62,60,57,78,88,82,92,64,85,74,61,67,45,69,42,22,72,65,63,67.0,19,25,22,13,15,8,11,6,75,85,71,68,80,25,50,88,82,74,74,74,69,54,63,71,68,60,69,60,71,79,92,87,69,80,69,22,48,19,25,22,61,65,45,42,RM,4,4,Left,"173cm / 5'8""",67kg / 148lb,22,Côte d'Ivoire,Premier League,Man Utd,,,,,
256196,W. Pacho,CB,74,21,186,81,Eintracht Frankfurt,Bundesliga,Ecuador,Left,2,2,83.0,32.0,56.0,59.0,73.0,79.0,46,30,68,67,26,52,31,38,68,65,80,85,63,72,58,41,86,69,85,29,73,70,36,47,36,69.0,73,77,76,9,12,12,13,10,78,79,32,58,61,79,79,78,79,36,30,41,29,26,36,47,46,38,73,69,31,52,63,60,79,68,81,78,71,79,82,76,88,69,84,77,CB,3,2,Left,"186cm / 6'1""",81kg / 179lb,22,Ecuador,Ligue 1,Paris SG,,,,,
258775,L. Sučić,"CAM, CM",74,20,185,77,Salzburg,Bundesliga,Croatia,Left,3,3,76.0,73.0,74.0,74.0,49.0,66.0,73,71,47,74,72,76,76,74,74,75,76,76,74,69,65,79,67,72,66,76,58,56,68,75,65,70.0,47,50,44,15,12,10,11,7,74,79,73,74,74,49,69,82,76,68,71,79,76,72,65,75,73,74,74,74,76,76,74,65,69,75,70,56,47,47,50,44,72,72,71,58,CAM,3,4,Left,"185cm / 6'1""",77kg / 170lb,22,Croatia,La Liga,Real Sociedad,,,,,
259306,F. Rieder,"CAM, CM",74,21,181,74,Rennes,Ligue 1,Switzerland,Left,3,3,74.0,69.0,71.0,75.0,51.0,63.0,54,70,38,75,42,74,75,74,74,75,75,74,82,67,88,73,58,80,59,73,53,54,69,79,64,74.0,45,59,53,13,9,12,13,11,74,73,69,71,75,51,63,75,72,69,70,73,73,42,64,79,54,74,75,74,75,74,80,82,67,75,74,54,38,45,59,53,58,80,59,53,CAM,3,3,Left,"179cm / 5'10""",74kg / 163lb,22,Switzerland,Bundesliga,VfB Stuttgart,,,,,
261865,Miguel Gutiérrez,"LB, LWB",74,21,180,73,Girona,La Liga,Spain,Left,3,2,77.0,53.0,70.0,74.0,69.0,65.0,75,51,65,75,40,74,69,38,66,76,78,77,75,68,75,65,75,75,62,48,58,67,62,65,40,65.0,67,72,70,14,10,8,6,10,80,81,64,76,80,75,72,83,80,79,65,70,63,40,40,77,82,45,80,68,75,81,81,75,79,81,70,74,65,76,77,75,78,83,67,68,LB,3,2,Left,"180cm / 5'11""",73kg / 161lb,23,Spain,La Liga,Girona FC,,,,,
262859,L. Colwill,CB,74,20,187,80,Chelsea,Premier League,England,Left,3,2,72.0,34.0,62.0,68.0,74.0,74.0,51,26,69,74,33,68,49,34,66,71,66,76,59,70,65,45,78,66,80,38,69,72,45,60,39,69.0,73,79,73,15,14,8,10,14,77,69,40,68,68,77,77,65,73,46,36,50,40,36,40,65,65,36,77,72,55,66,64,62,76,72,73,76,72,77,80,76,81,70,80,76,CB,3,2,Left,"187cm / 6'2""",83kg / 183lb,21,England,Premier League,Chelsea,,,,,
264699,K. Asllani,"CM, CDM",74,21,179,70,Inter,Serie A,Albania,Right,3,2,66.0,61.0,73.0,73.0,69.0,61.0,63,57,61,78,48,73,65,65,74,78,65,66,64,69,74,72,62,78,51,66,66,70,59,77,54,71.0,66,74,68,9,8,12,6,6,75,66,61,74,74,70,69,65,66,59,57,72,66,48,54,77,63,65,80,77,65,75,64,74,70,78,71,71,64,68,74,68,69,76,65,68,CDM,3,2,Right,"179cm / 5'10""",70kg / 154lb,22,Albania,Serie A,Lombardia FC,,,,,
268703,N. Cambiaghi,"ST, CAM, LW",74,22,173,74,Empoli,Serie A,Italy,Right,3,3,81.0,73.0,62.0,76.0,38.0,72.0,65,73,65,68,68,78,60,46,54,75,81,81,78,75,78,80,78,75,69,71,72,38,73,61,58,63.0,27,41,32,7,12,8,14,14,74,77,72,65,77,38,68,76,77,72,70,79,72,69,58,62,70,48,70,58,66,80,76,78,75,76,64,38,63,27,41,32,74,71,65,69,LW,4,3,Right,"173cm / 5'8""",74kg / 163lb,23,Italy,Serie A,Bologna,,,,,
241811,Sergio Gómez,LB,74,22,171,68,Manchester City,Premier League,Spain,Left,3,4,69.0,70.0,75.0,77.0,69.0,65.0,78,67,47,74,69,76,75,76,69,75,76,63,85,73,83,72,63,75,58,70,68,74,72,76,78,73.0,70,72,70,11,7,9,11,10,74,69,70,75,77,69,65,76,63,72,67,72,70,69,78,76,78,76,74,69,75,76,85,83,73,75,73,74,47,70,72,70,63,75,58,68,LB,3,4,Left,"171cm / 5'7""",68kg / 150lb,24,Spain,La Liga,Real Sociedad,,,,,
248465,I. Maatsen,"LB, LWB",74,21,168,57,Chelsea,Premier League,Netherlands,Left,4,2,83.0,58.0,68.0,75.0,68.0,64.0,72,56,58,71,46,75,67,62,64,73,85,82,81,69,86,65,69,76,53,59,76,68,65,65,45,70.0,68,72,70,9,10,12,15,9,79,86,65,75,81,72,63,88,85,68,64,72,68,57,45,72,77,62,80,70,71,81,86,86,78,81,74,74,58,72,72,78,70,74,52,73,LB,4,3,Left,"178cm / 5'10""",63kg / 139lb,22,Holland,Premier League,Aston Villa,,,,,
253177,Y. Musah,"CM, RM",74,20,178,75,Milan,Serie A,United States,Right,3,4,84.0,68.0,71.0,76.0,69.0,72.0,66,66,56,75,48,78,60,54,73,77,81,87,70,72,67,77,75,71,70,74,75,72,73,72,50,67.0,69,73,64,15,6,14,6,10,75,88,69,71,81,71,82,85,91,74,66,78,74,54,50,72,72,54,74,71,60,85,76,79,72,78,78,72,56,70,75,70,81,88,79,84,CM,3,4,Right,"178cm / 5'10""",75kg / 165lb,21,United States,Serie A,Milano FC,,,,,
258966,A. Cambiaso,"LB, LWB, LM",74,23,183,72,Juventus,Serie A,Italy,Left,4,2,75.0,54.0,70.0,74.0,69.0,60.0,77,49,53,72,55,75,64,60,65,77,73,77,72,71,70,64,61,68,52,52,69,70,65,67,46,67.0,68,73,72,13,7,7,13,13,77,78,61,76,77,72,66,78,78,72,56,71,64,65,46,73,78,60,79,75,72,78,75,74,75,79,74,70,62,70,78,77,73,72,61,69,RB,5,3,Left,"182cm / 6'0""",77kg / 170lb,24,Italy,Serie A,Juventus,,,,,
260843,A. Zaroury,"LM, ST",74,22,178,68,Burnley,Premier League,Morocco,Right,5,4,84.0,68.0,68.0,76.0,27.0,61.0,71,69,52,69,61,76,69,52,65,75,86,82,84,69,87,73,69,74,57,67,52,28,69,70,50,71.0,18,27,22,10,10,11,11,6,73,84,66,68,76,27,61,86,82,69,67,70,66,61,50,70,71,52,69,63,69,75,84,87,66,74,71,28,52,18,27,22,69,74,57,52,LM,5,4,Right,"178cm / 5'10""",68kg / 150lb,23,Morocco,Ligue 1,RC Lens,,,,,
262118,T. Livramento,RB,74,20,181,71,Newcastle United,Premier League,England,Right,4,2,78.0,47.0,65.0,73.0,71.0,62.0,69,47,56,73,41,74,64,51,57,73,76,79,74,73,76,47,68,63,57,46,70,76,60,57,41,66.0,68,74,71,10,12,8,13,13,78,83,50,70,79,74,73,82,83,70,47,60,46,41,41,65,77,51,75,61,79,80,76,78,75,78,78,76,56,73,79,74,75,78,70,74,RB,4,3,Right,"181cm / 5'11""",71kg / 157lb,21,England,Premier League,Newcastle Utd,,,,,
263041,A. Prass,"CM, LM",74,22,180,72,Sturm Graz,Bundesliga,Austria,Left,3,3,73.0,65.0,73.0,75.0,69.0,75.0,73,59,56,74,64,74,68,66,73,74,70,76,78,74,77,72,72,85,74,71,68,72,69,75,57,74.0,73,69,66,7,15,12,8,13,74,82,65,73,75,69,76,80,83,69,59,72,71,64,57,75,73,66,74,73,68,74,78,77,74,74,74,72,56,73,69,66,77,85,74,68,CM,3,3,Left,"180cm / 5'11""",72kg / 159lb,23,Austria,Bundesliga,TSG Hoffenheim,,,,,
265693,J. Kiwior,"CB, CDM",74,23,189,75,Arsenal,Premier League,Poland,Left,3,2,67.0,37.0,59.0,61.0,75.0,77.0,41,29,71,70,32,59,33,34,68,63,61,72,53,76,53,62,78,83,76,28,73,75,57,64,39,69.0,76,75,74,7,7,6,13,14,76,69,37,66,63,77,77,63,74,57,29,62,28,32,39,64,65,34,72,68,54,62,54,55,78,65,71,76,74,77,78,76,79,79,76,74,LB,3,2,Left,"189cm / 6'2""",75kg / 165lb,24,Poland,Premier League,Arsenal,,,,,
268534,A. Diouf,"CM, CDM",74,20,187,81,Lens,Ligue 1,France,Left,3,3,74.0,66.0,69.0,76.0,66.0,75.0,56,63,60,74,41,78,68,60,73,76,72,75,74,76,71,74,77,73,76,73,73,68,71,74,56,76.0,65,69,65,10,15,13,9,10,74,75,68,71,75,67,75,71,78,71,64,74,74,58,56,75,59,60,74,76,68,75,74,70,74,76,76,69,60,66,70,65,77,73,76,73,CM,3,3,Left,"187cm / 6'2""",81kg / 179lb,21,France,Ligue 1,RC Lens,,,,,
277839,N. Krstović,ST,74,23,185,81,Lecce,Serie A,Montenegro,Right,4,2,69.0,74.0,54.0,70.0,26.0,74.0,46,76,80,61,65,72,58,66,39,71,65,72,61,73,59,74,87,66,83,70,58,18,76,57,70,64.0,20,18,25,9,14,8,10,6,75,66,75,57,71,26,74,65,67,79,78,76,69,67,70,57,46,66,67,42,58,72,61,60,76,74,64,18,80,20,18,25,86,69,81,58,ST,4,2,Right,"185cm / 6'1""",88kg / 194lb,24,Montenegro,Serie A,Lecce,,,,,
241436,C. Bassey,"CB, LB",74,23,185,76,Fulham,Premier League,Nigeria,Left,3,2,83.0,44.0,62.0,66.0,73.0,86.0,68,36,72,66,49,66,63,37,60,64,78,87,70,66,78,64,83,89,88,36,76,71,57,55,44,62.0,70,76,73,9,7,5,8,7,76,82,44,62,67,74,86,76,86,57,36,65,36,49,44,55,68,37,67,60,63,67,67,70,71,66,62,72,74,72,78,74,83,89,88,79,CB,3,2,Left,"185cm / 6'1""",76kg / 168lb,24,Nigeria,Premier League,Fulham,,,,,
244257,J. Burkardt,"ST, CF",74,22,181,79,FSV Mainz 05,Bundesliga,Germany,Right,3,3,79.0,73.0,67.0,77.0,43.0,75.0,62,74,66,74,70,80,60,44,60,76,83,76,76,74,76,76,83,77,75,67,70,40,75,71,69,68.0,45,38,33,14,9,9,6,14,76,75,75,67,78,43,76,82,69,78,78,76,70,72,69,71,62,46,74,60,60,81,76,76,76,77,70,40,68,45,38,33,84,77,76,72,ST,3,3,Right,"181cm / 5'11""",79kg / 174lb,24,Germany,Bundesliga,1. FSV Mainz 05,,,,,
248729,G. Isaksen,"RW, ST, CF",74,22,178,65,Lazio,Serie A,Denmark,Left,3,3,89.0,70.0,65.0,77.0,40.0,51.0,59,73,55,70,61,77,70,44,61,75,86,92,85,73,80,71,60,81,35,68,52,35,74,67,53,69.0,42,40,29,7,5,15,7,6,76,88,72,67,78,40,49,84,92,74,74,75,72,61,53,67,71,48,70,61,70,79,82,80,73,77,69,35,55,42,40,29,59,79,32,52,RW,3,3,Left,"178cm / 5'10""",65kg / 143lb,23,Denmark,Serie A,Latium,,,,,
252327,Manu Sánchez,"LB, LWB, LM",74,22,171,66,Celta de Vigo,La Liga,Spain,Left,3,3,73.0,44.0,62.0,68.0,72.0,60.0,67,42,62,71,36,67,52,34,54,71,76,70,69,66,73,50,68,74,51,41,65,74,56,57,38,62.0,66,78,75,6,6,10,12,6,74,73,44,62,68,72,60,76,70,56,42,50,41,36,38,57,67,34,71,54,52,67,69,73,66,71,62,74,62,66,78,75,68,74,51,65,LB,3,3,Left,"171cm / 5'7""",66kg / 146lb,24,Spain,La Liga,D. Alavés,,,,,
